
1504.166382 -78.368874 1123.210083 1631.913086 -116.060394 157.814392 809 879 793 -0.912841 -0.878753 4541.926876 -1686.173562 -8920.189328 
1508.971802 -78.414413 1103.796021 1640.735840 -119.345032 140.168732 550 14 911 -0.970703 -0.882283 4463.331365 -1661.650007 -8926.684034 
1510.098999 -82.912895 1084.341064 1649.423950 -122.589066 122.448883 93 994 587 -0.972745 -0.885992 4380.031480 -1635.450742 -8933.305822 
1511.908569 -83.676865 1064.437744 1657.976318 -125.791725 104.655609 157 177 630 -0.995166 -0.889664 4296.841838 -1609.072318 -8939.655724 
1517.853638 -87.108139 1045.652588 1666.388916 -128.951340 86.788185 490 753 529 -0.939259 -0.893371 4212.028638 -1581.959011 -8945.865624 
1527.508911 -93.399002 1029.306396 1674.668945 -132.069672 68.851692 563 974 240 -0.817313 -0.896825 4132.251137 -1556.252589 -8951.468488 
1532.255737 -97.772835 1010.376587 1682.833008 -135.151566 50.855831 372 908 473 -0.946490 -0.899793 4063.044739 -1533.793118 -8956.145490 
1535.424438 -99.815933 990.735168 1690.862061 -138.190659 32.792076 290 494 599 -0.982071 -0.903188 3983.143397 -1507.679200 -8961.339596 
1536.245850 -102.318657 970.909363 1698.750244 -141.184662 14.658869 108 867 934 -0.991289 -0.906660 3900.516662 -1480.466738 -8966.482799 
1548.634766 -105.582985 955.551636 1706.495361 -144.132431 -3.543409 819 567 232 -0.767886 -0.910114 3817.395911 -1452.879797 -8971.430987 
1549.248413 -107.526550 935.655762 1714.129272 -147.043915 -21.798464 59 490 600 -0.994794 -0.912753 3753.201884 -1431.429143 -8975.097899 
1549.343506 -108.715820 915.691406 1721.618286 -149.907761 -40.120937 10 327 658 -0.998219 -0.916124 3670.285652 -1403.536072 -8979.644041 
1551.040405 -115.142281 896.828186 1728.961182 -152.723083 -58.509964 98 968 235 -0.943161 -0.919451 3587.364100 -1375.430772 -8983.979748 
1559.944946 -116.218033 878.952209 1736.165283 -155.491928 -76.960846 754 237 391 -0.893800 -0.922544 3509.269257 -1348.770708 -8987.875330 
1566.440430 -118.579948 860.184448 1743.237183 -158.216141 -95.469421 981 926 883 -0.938389 -0.925429 3435.486587 -1323.413392 -8991.393039 
1567.695190 -121.951805 840.510681 1750.169556 -160.892899 -114.037575 123 856 520 -0.983687 -0.928408 3358.256202 -1296.695852 -8994.911204 
1574.939941 -122.370499 821.873657 1756.955078 -163.519257 -132.667084 730 109 484 -0.931850 -0.931475 3277.548404 -1268.585141 -8998.412242 
1587.416504 -125.479301 806.554688 1763.600830 -166.097275 -151.353668 671 431 93 -0.765947 -0.934329 3201.327326 -1241.860155 -9001.559931 
1587.436157 -126.984985 786.611450 1770.131104 -168.635101 -170.086380 2 394 507 -0.997162 -0.936636 3138.846409 -1219.824668 -9004.027769 
1588.918579 -133.956573 767.924561 1776.510498 -171.120010 -188.878082 68 821 91 -0.934344 -0.939585 3057.727261 -1191.046521 -9007.085425 
1599.066406 -135.716110 750.780334 1782.747925 -173.554733 -207.723969 896 398 301 -0.857213 -0.942294 2981.946283 -1163.990077 -9009.796723 
1605.814331 -136.620926 731.974792 1788.854370 -175.942917 -226.618607 735 252 462 -0.940276 -0.944732 2912.609333 -1139.090512 -9012.158634 
1608.875122 -138.460739 712.296204 1794.816772 -178.279495 -245.565659 517 793 846 -0.983929 -0.947353 2836.759182 -1111.696085 -9014.616648 
